nichd,gam_score,ade
toddler,0.343580686086318,21604762_36718345
early_adolescence,0.942431984609645,21601392_35707751
early_childhood,0.6188947652471,21601392_35707751
infancy,0.304640633933703,21601392_35707751
late_adolescence,1.10983075423682,21601392_35707751
middle_childhood,0.779353472243719,21601392_35707751
term_neonatal,0.146041409282177,21601392_35707751
toddler,0.461231695015542,21601392_35707751
early_adolescence,-0.000252907936264776,21603021_36718146
early_childhood,-0.00010250216433511,21603021_36718146
infancy,6.29677937415902e-05,21603021_36718146
late_adolescence,-0.00032542802492067,21603021_36718146
middle_childhood,-0.000179083798287569,21603021_36718146
term_neonatal,0.000150979154737903,21603021_36718146
toddler,-2.19362899803461e-05,21603021_36718146
early_adolescence,1.37037247137841,21604677_36110852
early_childhood,0.913673578634848,21604677_36110852
infancy,0.377608864046461,21604677_36110852
late_adolescence,1.57285384257278,21604677_36110852
middle_childhood,1.1557333309192,21604677_36110852
term_neonatal,0.100413560481542,21604677_36110852
toddler,0.650941733195059,21604677_36110852
early_adolescence,0.000126583893172329,40253775_35809130
early_childhood,7.31164132891359e-05,40253775_35809130
infancy,1.88781835845825e-05,40253775_35809130
late_adolescence,0.000152415929770848,40253775_35809130
middle_childhood,0.000100129109574306,40253775_35809130
term_neonatal,-8.13777405053921e-06,40253775_35809130
toddler,4.59665117236381e-05,40253775_35809130
early_adolescence,0.56209210474858,21602898_37019281
early_childhood,0.329292210916697,21602898_37019281
infancy,0.0979697797324675,21602898_37019281
late_adolescence,0.676548507263769,21602898_37019281
middle_childhood,0.445882751208778,21602898_37019281
term_neonatal,-0.0169864883911606,21602898_37019281
toddler,0.213293603243626,21602898_37019281
early_adolescence,0.52876786534537,21601423_36211269
early_childhood,0.336650892524086,21601423_36211269
infancy,0.140574240237131,21601423_36211269
late_adolescence,0.623170686316599,21601423_36211269
middle_childhood,0.433243453827091,21601423_36211269
term_neonatal,0.0412742161129025,21601423_36211269
toddler,0.238977413416405,21601423_36211269
early_adolescence,0.0118206386333668,21601423_35204966
early_childhood,0.0064657620438879,21601423_35204966
infancy,0.00135637630886232,21601423_35204966
late_adolescence,0.0145628461967949,21601423_35204966
middle_childhood,0.00911217024022045,21601423_35204966
term_neonatal,-0.0011633774399658,21601423_35204966
toddler,0.00388870256358004,21601423_35204966
early_adolescence,1.61141149562632e-05,21603908_35909443
early_childhood,7.85230018875309e-06,21603908_35909443
infancy,-2.49789016394953e-07,21603908_35909443
late_adolescence,2.05323785247525e-05,21603908_35909443
middle_childhood,1.19785379258575e-05,21603908_35909443
term_neonatal,-4.19905928419478e-06,21603908_35909443
toddler,3.75967135464037e-06,21603908_35909443
early_adolescence,0.648620328711339,21604574_35607446
early_childhood,0.393100678014503,21604574_35607446
infancy,0.128064310594628,21604574_35607446
late_adolescence,0.771037914786412,21604574_35607446
middle_childhood,0.522976053674763,21604574_35607446
term_neonatal,-0.00497940982635184,21604574_35607446
toddler,0.260962529364646,21604574_35607446
early_adolescence,1.25029650466428,21602978_35809288
early_childhood,0.724745695862966,21602978_35809288
infancy,0.204320124239279,21602978_35809288
late_adolescence,1.51864575966778,21602978_35809288
middle_childhood,0.987077629724292,21602978_35809288
term_neonatal,-0.053997338346754,21602978_35809288
toddler,0.463668270504984,21602978_35809288
early_adolescence,9.57264769587425e-06,21603800_36516749
early_childhood,5.24482703669382e-06,21603800_36516749
infancy,9.92501405789624e-07,21603800_36516749
late_adolescence,1.16684695369314e-05,21603800_36516749
middle_childhood,7.41235036066951e-06,21603800_36516749
term_neonatal,-1.10460588931345e-06,21603800_36516749
toddler,3.10497525991478e-06,21603800_36516749
early_adolescence,0.198239885417964,21605060_37320197
early_childhood,0.109657026562496,21605060_37320197
infancy,0.0246741500051836,21605060_37320197
late_adolescence,0.243075879386415,21605060_37320197
middle_childhood,0.153519713247782,21605060_37320197
term_neonatal,-0.0171288265121179,21605060_37320197
toddler,0.0668092102426194,21605060_37320197
early_adolescence,0.37245684154232,21604697_36718315
early_childhood,1.57690655038447,21604697_36718315
infancy,2.75334503634339,21604697_36718315
late_adolescence,-0.205282584089879,21604697_36718315
middle_childhood,0.966075654246597,21604697_36718315
term_neonatal,3.21652893224644,21604697_36718315
toddler,2.18949250648238,21604697_36718315
early_adolescence,0.175886197872999,21600935_36718449
early_childhood,0.0973681777330246,21600935_36718449
infancy,0.0232472104696255,21600935_36718449
late_adolescence,0.216827031506651,21600935_36718449
middle_childhood,0.13595802550505,21600935_36718449
term_neonatal,-0.0131067994027039,21600935_36718449
toddler,0.0599318695803502,21600935_36718449
early_adolescence,0.891963802113227,21600889_36416487
early_childhood,0.527470589605231,21600889_36416487
infancy,0.161450212057461,21600889_36416487
late_adolescence,1.0695299328086,21600889_36416487
middle_childhood,0.71064221503498,21600889_36416487
term_neonatal,-0.0209895233891742,21600889_36416487
toddler,0.344236299725758,21600889_36416487
early_adolescence,0.151710420339169,21602700_35809310
early_childhood,0.0922054718028883,21602700_35809310
infancy,0.029128526352866,21602700_35809310
late_adolescence,0.17971937503307,21602700_35809310
middle_childhood,0.122733603824773,21602700_35809310
term_neonatal,-0.00263259047256375,21602700_35809310
toddler,0.0608146554821762,21602700_35809310
early_adolescence,-7.00989802889401e-05,21604713_36009783
early_childhood,-4.20543253454621e-05,21604713_36009783
infancy,-1.66609989527931e-05,21604713_36009783
late_adolescence,-8.51630559700975e-05,21604713_36009783
middle_childhood,-5.56636937680627e-05,21604713_36009783
term_neonatal,-4.23894968911776e-06,21604713_36009783
toddler,-2.91764492761963e-05,21604713_36009783
early_adolescence,-7.37287276075049e-06,21604577_36315364
early_childhood,-4.41605857440607e-06,21604577_36315364
infancy,-1.51761802988597e-06,21604577_36315364
late_adolescence,-8.77647307560178e-06,21604577_36315364
middle_childhood,-5.90986455007867e-06,21604577_36315364
term_neonatal,-9.14588639181246e-08,21604577_36315364
toddler,-2.95348978058591e-06,21604577_36315364
early_adolescence,-5.38174194825711e-06,21604272_35809087
early_childhood,-2.94338331414533e-06,21604272_35809087
infancy,-7.394659866961e-07,21604272_35809087
late_adolescence,-6.64935637294987e-06,21604272_35809087
middle_childhood,-4.14021756998226e-06,21604272_35809087
term_neonatal,3.21188595682261e-07,21604272_35809087
toddler,-1.81784179508593e-06,21604272_35809087
early_adolescence,0.00046047414263565,21604566_35809327
early_childhood,0.00021914169802092,21604566_35809327
infancy,-2.14950315994166e-05,21604566_35809327
late_adolescence,0.000579683738824773,21604566_35809327
middle_childhood,0.00034038878604575,21604566_35809327
term_neonatal,-0.000140461293831778,21604566_35809327
toddler,9.82812542830881e-05,21604566_35809327
early_adolescence,0.139261029906256,21603718_36211469
early_childhood,0.0918374575981556,21603718_36211469
infancy,0.0379871978877746,21603718_36211469
late_adolescence,0.161538488966941,21603718_36211469
middle_childhood,0.116286471993948,21603718_36211469
term_neonatal,0.00997533411665053,21603718_36211469
toddler,0.065537216178142,21603718_36211469
early_adolescence,0.374949540056449,21602823_35909624
early_childhood,0.231007657583457,21602823_35909624
infancy,0.0845844202436655,21602823_35909624
late_adolescence,0.444751551690238,21602823_35909624
middle_childhood,0.303773621359584,21602823_35909624
term_neonatal,0.0110407554860442,21602823_35909624
toddler,0.157818833046018,21602823_35909624
early_adolescence,5.25431186974124e-05,43534761_37019315
early_childhood,3.05084914910939e-05,43534761_37019315
infancy,8.64216043418753e-06,43534761_37019315
late_adolescence,6.33938066541342e-05,43534761_37019315
middle_childhood,4.1539211123541e-05,43534761_37019315
term_neonatal,-2.21549310032449e-06,43534761_37019315
toddler,1.9540518067524e-05,43534761_37019315
early_adolescence,1.48146997099473e-05,21603103_36416496
early_childhood,8.40212298935375e-06,21603103_36416496
infancy,2.05842742802585e-06,21603103_36416496
late_adolescence,1.79464940864122e-05,21603103_36416496
middle_childhood,1.1613674941987e-05,21603103_36416496
term_neonatal,-1.08554029835683e-06,21603103_36416496
toddler,5.21711191938796e-06,21603103_36416496
early_adolescence,0.403799702770505,21604210_35607306
early_childhood,0.2218016452116,21604210_35607306
infancy,0.0509676059104614,21604210_35607306
late_adolescence,0.499060992168107,21604210_35607306
middle_childhood,0.311095611403328,21604210_35607306
term_neonatal,-0.0326500962542983,21604210_35607306
toddler,0.135430658161328,21604210_35607306
early_adolescence,0.925178953188136,21602737_36312946
early_childhood,0.499702844701713,21602737_36312946
infancy,0.105780123155437,21602737_36312946
late_adolescence,1.15048680953885,21602737_36312946
middle_childhood,0.70754641416782,21602737_36312946
term_neonatal,-0.0862222022483363,21602737_36312946
toddler,0.300089310119894,21602737_36312946
early_adolescence,2.71511589040122,21603911_37522170
early_childhood,1.49270146375813,21603911_37522170
infancy,0.338207009163888,21603911_37522170
late_adolescence,3.34640416637642,21603911_37522170
middle_childhood,2.09407437407291,21603911_37522170
term_neonatal,-0.227240248670528,21603911_37522170
toddler,0.909437704228998,21603911_37522170
early_adolescence,-0.000110392174553336,21604857_37320212
early_childhood,-5.64068354062171e-05,21604857_37320212
infancy,-8.23998569470309e-06,21604857_37320212
late_adolescence,-0.000139002823663163,21604857_37320212
middle_childhood,-8.25093278377088e-05,21604857_37320212
term_neonatal,1.49775405869134e-05,21604857_37320212
toddler,-3.18864897009798e-05,21604857_37320212
early_adolescence,4.5591513430012e-05,21601431_37219826
early_childhood,2.67950375738958e-05,21601431_37219826
infancy,7.68559984026641e-06,21601431_37219826
late_adolescence,5.49166083905331e-05,21601431_37219826
middle_childhood,3.62708438248978e-05,21601431_37219826
term_neonatal,-1.858498225352e-06,21601431_37219826
toddler,1.72423274194411e-05,21601431_37219826
early_adolescence,3.32333999718201,21605271_37119688
early_childhood,1.76789797883012,21605271_37119688
infancy,0.357276773535292,21605271_37119688
late_adolescence,4.16405861716751,21605271_37119688
middle_childhood,2.52210984546658,21605271_37119688
term_neonatal,-0.326803900945197,21605271_37119688
toddler,1.05106700402571,21605271_37119688
early_adolescence,-0.000297578292820957,21602884_36919236
early_childhood,-0.000133231955759198,21602884_36919236
infancy,2.91198563996351e-05,21602884_36919236
late_adolescence,-0.000381786580642385,21602884_36919236
middle_childhood,-0.0002147998458393,21602884_36919236
term_neonatal,0.00011076414258928,21602884_36919236
toddler,-5.19575194419992e-05,21602884_36919236
early_adolescence,1.00912299801333,21602732_36110151
early_childhood,0.62566348486144,21602732_36110151
infancy,0.216882826813821,21602732_36110151
late_adolescence,1.1886059374497,21602732_36110151
middle_childhood,0.822376420160738,21602732_36110151
term_neonatal,0.01028916303412,21602732_36110151
toddler,0.422659191887888,21602732_36110151
early_adolescence,-0.000519746869092829,21602870_36110642
early_childhood,-0.000310237483789633,21602870_36110642
infancy,-0.000105120022664782,21602870_36110642
late_adolescence,-0.000625867590800023,21602870_36110642
middle_childhood,-0.000414313909832614,21602870_36110642
term_neonatal,-3.18722426001345e-06,21602870_36110642
toddler,-0.00020732751509262,21602870_36110642
early_adolescence,0.0516016659574345,21600100_36211492
early_childhood,0.030997685880686,21600100_36211492
infancy,0.00935979783530731,21600100_36211492
late_adolescence,0.0614432851373186,21600100_36211492
middle_childhood,0.0414925404554739,21600100_36211492
term_neonatal,-0.00155814821100341,21600100_36211492
toddler,0.0202441386378652,21600100_36211492
early_adolescence,-1.12763208577156e-05,21603908_36718079
early_childhood,-6.86316958522649e-06,21603908_36718079
infancy,-2.4477277245552e-06,21603908_36718079
late_adolescence,-1.34837532701464e-05,21603908_36718079
middle_childhood,-9.07089467524679e-06,21603908_36718079
term_neonatal,-2.38823072815403e-07,21603908_36718079
toddler,-4.6550437942086e-06,21603908_36718079
early_adolescence,0.822661832169685,21603392_35104100
early_childhood,0.475834675985617,21603392_35104100
infancy,0.133707394521325,21603392_35104100
late_adolescence,0.998709376339256,21603392_35104100
middle_childhood,0.648865525822216,21603392_35104100
term_neonatal,-0.0359174747250635,21603392_35104100
toddler,0.304082547297934,21603392_35104100
early_adolescence,0.377889493458768,21604417_35607142
early_childhood,0.202073858984091,21604417_35607142
infancy,0.0389094507442254,21604417_35607142
late_adolescence,0.469968262052582,21604417_35607142
middle_childhood,0.288142082330944,21604417_35607142
term_neonatal,-0.0405614608653368,21604417_35607142
toddler,0.11938052219764,21604417_35607142
early_adolescence,-2.51234999066632e-05,21604559_35809221
early_childhood,-1.43246014552955e-05,21604559_35809221
infancy,-3.80693193173092e-06,21604559_35809221
late_adolescence,-3.0649599649519e-05,21604559_35809221
middle_childhood,-1.96684967394186e-05,21604559_35809221
term_neonatal,1.45576774640566e-06,21604559_35809221
toddler,-9.0570658780452e-06,21604559_35809221
early_adolescence,-0.420925694593503,21603924_36919118
early_childhood,-0.209519521552567,21603924_36919118
infancy,0.00306086359413953,21603924_36919118
late_adolescence,-0.526930953483545,21603924_36919118
middle_childhood,-0.315271630970531,21603924_36919118
term_neonatal,0.109216230259178,21603924_36919118
toddler,-0.103221839712305,21603924_36919118
early_adolescence,0.64400593664638,21604417_35809043
early_childhood,0.400663599726246,21604417_35809043
infancy,0.152903972601362,21604417_35809043
late_adolescence,0.764222307586462,21604417_35809043
middle_childhood,0.522616587300854,21604417_35809043
term_neonatal,0.0277861718374093,21604417_35809043
toddler,0.277257696842268,21604417_35809043
early_adolescence,-1.89378207256812e-06,21601534_37019261
early_childhood,-1.34895401810744e-06,21601534_37019261
infancy,-7.56544960679881e-07,21601534_37019261
late_adolescence,-2.18918525245804e-06,21601534_37019261
middle_childhood,-1.62310810613734e-06,21601534_37019261
